"id","district_id","city"
2474,31,Ichagarh
2475,374,Ichak
2476,110,Ichchapuram
2477,215,Ichhawar
2478,30,Ichoda
2479,682,Idar
2480,600,Idukki
2481,80,Ieeja
2482,289,Igatpuri
2483,235,Iglas
2484,445,Ikauna
2485,596,Ilayangudi
2486,257,ILKAL
2487,490,Illambazar
2488,485,Illanthakunta
2489,82,Iluppur
2490,120,Imamganj
2491,228,Inavole
2492,203,Indalwai
2493,132,Indapur
2494,30,Inderavelly
2495,275,Indergarh
2496,101,Indi
2497,79,Indora
2498,443,Indore
2499,351,Indpur
2500,501,Indragarh
2501,219,Indri
2502,640,Indri
2503,100,Indukurpet
2504,351,Indus
2505,185,Industrial
2506,25,Inkollu
2507,53,I. Polavaram
2508,113,Ipur
2509,15,Iragavaram
2510,304,Irala
2511,686,Iritty
2512,214,Isagarh
2513,149,Ishupur
2514,373,Islamnagar Aliganj
2515,222,Islampur
2516,559,Islampur
2517,502,ISLAND
2518,252,Ismailabad ST
2519,458,Ismailpur
2520,121,Ispur
2521,360,Israna
2522,559,Itahar
2523,349,Itamati
2524,325,Itanagar EAC
2525,372,Itarhi
2526,251,Itarsi
2527,80,Itikyala
2528,533,Itkhori
2529,177,Itki
2530,356,Itwa
2531,27,Jabalpur
2532,399,Jabera
2533,24,Jadcherla
2534,123,Jafrabad
2535,153,Jafrabad
2536,463,Jagadhri
2537,527,Jagalur
2538,201,JAGANNATH PRASAD
2539,163,Jagannathpur
2540,156,Jagatballavpur
2541,226,Jagatpur
2542,9,Jagatsinghapur
2543,311,Jagdalpur
2544,72,Jagdevpur
2545,43,Jagdishpur
2546,458,Jagdishpur
2547,648,Jaggampeta
2548,76,Jaggayyapeta
2549,406,Jagitial
2550,406,Jagitial Rural
2551,687,Jagraon
2552,217,Jahazpur
2553,22,Jaijaipur
2554,525,Jainagar
2555,172,Jainagar
2556,30,JAINATH
2557,216,Jainoor
2558,102,Jainti
2559,208,Jaipur
2560,412,Jaipur
2561,3,Jaipur
2562,493,Jairampur ADC
2563,433,Jaisalmer
2564,339,Jaisinagar
2565,416,Jaisinghnagar
2566,79,Jaisinghpur
2567,319,Jaisinghpur
2568,322,Jaitaran
2569,187,Jaithari
2570,416,Jaitpur
2571,637,Jaitu
2572,255,Jajapur
2573,255,Jajapur Road
2574,166,JajiReddyGudem
2575,255,Jajpur Sadar
2576,439,Jakhal ST
2577,496,Jakhama
2578,659,Jakhania
2579,321,Jakhani Dhar
2580,473,Jakhanikhal
2581,255,Jakhapura
2582,395,Jakholi*
2583,203,Jakranpally
2584,100,Jaladanki
2585,279,Jalah (Pt)
2586,10,Jalalabad
2587,688,Jalalabad
2588,151,Jalalgarh
2589,102,Jalali
2590,354,Jalalpore
2591,68,Jalalpur
2592,149,Jalalpur
2593,18,Jalandhar - I
2594,18,Jalandhar - II
2595,410,Jalangi
2596,689,Jalaun
2597,353,Jaldega
2598,92,Jale
2599,91,Jalesar
2600,316,Jaleswar
2601,112,Jalgaon
2602,500,Jalgaon (Jamod)
2603,48,Jalkot
2604,123,Jalna
2605,534,Jalog
2606,50,Jalor
2607,338,Jalpaiguri
2608,227,Jalukie
2609,110,Jalumuru
2610,629,Jama
2611,119,Jamai
2612,243,Jamalpur
2613,212,Jamalpur
2614,54,Jamankira
2615,472,Jamboni
2616,1,Jamboo Marine
2617,660,Jambughoda
2618,150,Jambusar
2619,258,Jamda
2620,259,Jami
2621,320,Jamiri Circle
2622,612,Jamjodhpur
2623,611,Jamkandorna
2624,257,Jamkhandi
2625,75,Jamkhed
2626,233,Jammalamadugu
2627,548,Jammikunta
2628,69,Jammu
2629,69,Jammu North
2630,69,Jammu South
2631,69,Jammu West
2632,612,Jamnagar City
2633,612,Jamnagar Rural
2634,112,Jamner
2635,474,Jampuijala
2636,639,Jamtara
2637,291,Jamua
2638,373,Jamui
2639,445,jamunaha
2640,193,Jamunamarathoor
2641,361,Jamuria
2642,3,Jamwa Ramgarh
2643,25,Janakavarampanguluru
2644,426,Jandaha
2645,492,Jang ADC
2646,44,Jangareddigudem
2647,192,Jangipara
2648,534,Jangla
2649,253,Jangoan
2650,65,Janjgir
2651,55,Jankia
2652,412,Jannaram
2653,498,Jansath
2654,690,Jaoli
2655,105,Jaora
2656,201,JARADA
2657,185,Jarapada
2658,691,Jarhagaon
2659,178,Jari
2660,419,Jaridih
2661,629,Jarmundi
2662,611,Jasdan
2663,258,Jashipur
2664,288,Jashpur
2665,310,Jaspur
2666,642,Jasrana
2667,79,Jaswan
2668,438,Jaswantnagar
2669,50,Jaswantpura
2670,234,Jat
2671,55,Jatani
2672,265,Jatara
2673,269,Jaunpur
2674,667,Jawa
2675,692,Jawad
2676,79,Jawalamukhi
2677,79,Jawali
2678,215,Jawar
2679,575,Jawhar
2680,589,Jayal
2681,480,Jayapatna
2682,384,Jaynagar - I
2683,384,Jaynagar - II
2684,351,Jaypur
2685,44,Jeelugu Milli
2686,661,Jehanabad
2687,255,Jenapur
2688,655,Jengging Circle
2689,440,Jesar
2690,551,JESSAMI
2691,611,Jetpur
2692,482,Jetpur Pavi
2693,35,Jevargi
2694,574,Jewar
2695,341,Jeypore
2696,693,Jhabua
2697,264,Jhadol
2698,150,Jhagadia
2699,373,Jhajha
2700,270,Jhajjar
2701,208,Jhalda - I
2702,208,Jhalda - II
2703,264,Jhallara
2704,599,Jhalod
2705,73,Jhalrapatan
2706,411,Jhanduta
2707,172,Jhanjharpur
2708,654,Jhansi
2709,4,Jhanwar
2710,139,Jharasangam
2711,122,Jharbandha
2712,272,Jharda
2713,472,Jhargram
2714,286,Jharia-Cum-Jorapokhar-Cum-Sindri
2715,521,Jharigan
2716,258,Jharpokharia
2717,271,Jharsuguda
2718,163,Jhinkpani
2719,385,Jhiranya
2720,160,Jhumpura
2721,477,Jhunjhunun
2722,29,Jilasu
2723,7,JILLED CHOWDERGUDEM
2724,88,Jind
2725,139,Jinnaram
2726,651,Jintur
2727,692,Jiran
2728,449,Jirang
2729,694,Jirania
2730,455,Jirapur
2731,495,Jiribam
2732,329,Jiwati
2733,326,Jiyyammavalasa
2734,95,Jobat
2735,3,Jobner
2736,160,Joda
2737,556,Jodamba
2738,4,Jodhpur
2739,612,Jodiya
2740,278,Jogapatti
2741,244,Jogindarnagar
2742,194,Jokihat
2743,121,Jol
2744,489,Jomlo Mobuk Circle
2745,609,Jonai
2746,483,JONK
2747,584,Jorebunglow Sukiapokhri
2748,695,Jorethang
2749,696,Jorhat East
2750,696,Jorhat West
2751,29,Joshimath
2752,382,Joshiyara
2753,405,Jotana
2754,218,JOTHARI
2755,126,Joura
2756,69,Jourian
2757,534,Jubbal
2758,54,Jujomura
2759,357,Jukkal
2760,88,Julana
2761,183,Julapalli
2762,99,Julurpadu
2763,442,Junagadh
2764,442,Junagadh City
2765,480,Junagarh
2766,534,Junga
2767,132,Junnar
2768,97,Jupadu Bungalow
2769,563,Kabi
2770,201,KABISURYANAGAR
2771,358,KADABA
2772,697,Kadaladi
2773,459,Kadam
2774,317,Kadana
2775,233,Kadapa
2776,195,Kadavur
2777,236,Kadayampatti
2778,83,Kadayanallur
2779,390,Kaddam Peddur
2780,234,Kadegaon
2781,405,Kadi
2782,168,Kadiam
2783,319,Kadipur
2784,276,Kadipur ST
2785,36,Kadiri
2786,41,Kadmat
2787,7,Kadthal
2788,61,Kadur
2789,137,Kadwa
2790,282,Kafligair
2791,64,Kagal
2792,216,Kagaznagar
2793,230,KAGWAD
2794,458,Kahalgaon
2795,352,Kahara
2796,220,Kahara
2797,133,Kaij
2798,44,Kaikalur
2799,126,Kailaras
2800,698,Kailashahar
2801,154,Kaimganj
2802,699,Kairana
2803,431,Kairo
2804,299,Kaiserganj
2805,602,Kaithal
2806,648,Kajuluru
2807,199,Kakapora
2808,221,Kakatpur
2809,700,Kakching
2810,384,Kakdwip
2811,648,Kakinada (Rural)
2812,648,Kakinada (Urban)
2813,429,Kakira
2814,341,Kakiriguma
2815,661,Kako
2816,325,Kakoi Circle
2817,536,Kakumanu
2818,35,Kalaburagi
2819,420,Kaladhungi
2820,35,KALAGI
2821,676,Kalaigaon
2822,596,Kalaiyarkoil
2823,481,Kalakada
2824,418,Kalakote
2825,320,Kalaktang ADC
2826,451,Kalamb
2827,205,Kalamb
2828,447,Kalameshwar
2829,237,Kalamnuri
2830,688,Kalan
2831,701,Kalanaur
2832,397,Kalanaur
2833,571,Kalanwali
2834,248,Kalapipal
2835,61,KALASA
2836,233,Kalasapadu
2837,193,Kalasapakkam
2838,612,Kalavad
2839,191,Kalavai
2840,602,Kalayat
2841,534,Kalbog
2842,94,Kalchini
2843,211,Kaler
2844,284,Kalgachia
2845,103,Kalghatgi
2846,139,Kalher
2847,610,Kaliabor
2848,335,Kaliachak - I
2849,335,Kaliachak - II
2850,335,Kaliachak - III
2851,559,Kaliaganj
2852,255,Kaliapani
2853,44,Kalidindi
2854,510,Kaliganj
2855,100,Kaligiri
2856,481,Kalikiri
2857,556,Kalimela
2858,666,Kalimpong -I
2859,115,Kalinagar
2860,255,Kalinganagar
2861,387,Kalka
2862,588,Kalkaji
2863,40,Kalkulam
2864,15,Kalla
2865,552,Kallakkurichi
2866,702,Kalligudi
2867,33,Kallur
2868,491,Kalluru
2869,243,Kalna - I
2870,243,Kalna - II
2871,660,Kalol
2872,411,Kalol
2873,590,Kalol Gandhinagar
2874,80,Kaloor Thimmandoddi
2875,674,Kalpa
2876,41,Kalpeni
2877,689,Kalpi
2878,513,Kalsi
2879,172,Kaluahi
2880,100,Kaluvoya
2881,552,KALVARAYAN HILLS
2882,14,Kalwakurthy
2883,289,Kalwan
2884,3,Kalwar
2885,129,Kalyan
2886,124,Kalyanasingpur
2887,165,Kalyandurg
2888,510,KALYANI
2889,435,Kalyanpur
2890,19,Kalyanpur
2891,456,Kalyanpur
2892,380,Kalyanpur
2893,327,Kamakshyanagar
2894,228,Kamalapur
2895,35,KAMALAPUR
2896,233,Kamalapuram
2897,238,KAMALNAGAR
2898,131,Kamalpur
2899,488,Kamalpur
2900,403,Kaman
2901,183,Kamanpur
2902,316,Kamarda
2903,357,Kamareddy
2904,343,Kamarposh Balang
2905,44,Kamavarapukota
2906,2,Kamba ADC
2907,165,Kambadur
2908,481,Kambhamvaripalle
2909,87,Kamdara
2910,320,Kamengbari Doimara Circle
2911,491,Kamepalli
2912,703,Kamjong
2913,203,Kammarpally
2914,328,KAMPLI
2915,621,Kamporijo Circle
2916,447,Kamptee
2917,610,Kampur
2918,572,Kamrau
2919,16,Kamrej
2920,697,Kamuthi
2921,443,Kanadiya
2922,21,Kanagal
2923,36,Kanaganapalle
2924,652,KANAKAGIRI
2925,528,Kanakapura
2926,345,Kanalichhina
2927,107,Kanayannur
2928,605,Kanchanpur
2929,704,Kancheepuram
2930,76,Kanchikacherla
2931,110,Kanchili
2932,282,Kanda
2933,664,Kandachipuram
2934,202,Kandaghat
2935,226,Kandarpur
2936,196,Kandhar
2937,368,Kandi
2938,410,Kandi
2939,139,Kandi
2940,321,Kandisaur
2941,7,Kandukur
2942,100,Kandukur
2943,165,Kanekal
2944,649,Kangan
2945,502,KANGCHUP GELJANG
2946,246,Kangeyam
2947,656,Kangku Circle
2948,383,Kangoo
2949,502,KANGPOKPI
2950,79,Kangra
2951,139,Kangti
2952,565,KANGVAI
2953,533,Kanha Chatti
2954,197,Kanigiri
2955,185,Kaniha
2956,224,Kanina
2957,705,Kanjhawala
2958,160,Kanjipani
2959,526,Kanjirappally
2960,327,Kankadahad
2961,598,Kankavli
2962,177,Kanke
2963,181,Kanker
2964,247,Kankipadu
2965,144,Kankrej
2966,361,Kanksa
2967,241,Kannad
2968,636,Kannaigudem
2969,543,Kannauj
2970,412,Kannepally
2971,290,Kannod
2972,686,Kannur
2973,264,Kanod
2974,467,Kanpur
2975,226,Kanpur
2976,288,Kansabel
2977,315,Kantabanji
2978,400,Kantamal
2979,493,Kantang Circle
2980,462,Kanth
2981,239,Kanti
2982,706,Kanubari ADC
2983,615,Kanwas
2984,646,Kapadvanj
2985,378,Kapasan
2986,631,Kapeshera
2987,53,Kapileswarapuram
2988,282,Kapkot
2989,108,Kapra
2990,603,Kaprada
2991,678,Kaptanganj
2992,258,Kaptipada
2993,303,KAPU
2994,450,Kapurthala
2995,690,Karad
2996,274,Karahal
2997,707,Karaikal Taluk
2998,596,Karaikkudi
2999,222,Karai Parsurai
3000,99,Karakagudem
3001,77,Karakat
3002,82,Karambakudi
3003,25,Karamchedu
3004,559,Karandighi
3005,708,Karanja
3006,210,Karanja
3007,258,Karanjia
3008,186,Karanpur
3009,648,Karapa
3010,652,KARATAGI
3011,683,Karauli
3012,709,Karawal Nagar
3013,118,Karbook
3014,98,Karchhana
3015,217,Kareda
3016,645,Kareli
3017,113,Karempudi
3018,261,Karera
3019,77,Kargahar
3020,625,Kargil
3021,448,Karhal
3022,209,Kariapatti
3023,286,KARIASOL
3024,606,KARIMANGALAM
3025,260,Karimganj
3026,548,Karimnagar
3027,548,Karimnagar Rural
3028,510,Karimpur - I
3029,510,Karimpur - II
3030,570,Karjan
3031,90,Karjat
3032,75,Karjat
3033,303,Karkal
3034,340,Karkeli
3035,25,Karlapalem
3036,70,Karmala
3037,639,Karma Tanr Vidyasagar*
3038,626,Karnah
3039,219,Karnal
3040,29,Karnaprayag
3041,566,Karol Bagh
3042,592,Karon
3043,211,Karpi
3044,634,Karra
3045,244,Karsog
3046,59,Kartala
3047,128,Karthikappally
3048,710,Karunagappally
3049,195,Karur
3050,304,Karvetinagar
3051,64,Karvir
3052,180,Karwar
3053,711,Karwi
3054,685,Kasaragod
3055,202,Kasauli
3056,151,Kasba
3057,330,Kasdol
3058,712,Kasganj
3059,66,Kashi Chak
3060,124,Kashipur
3061,310,Kashipur
3062,208,Kashipur
3063,220,Kashtigarh
3064,659,KASIMABAD
3065,159,Kasimkota
3066,20,Kasinagar
3067,412,Kasipet
3068,419,Kasmar
3069,703,Kasom Khullen
3070,385,Kasrawad
3071,678,Kasya
3072,374,Katamdag
3073,655,Katan Circle
3074,494,Katang Circle
3075,300,Katangi
3076,452,Kataram
3077,54,Katarbaga
3078,16,Katargam
3079,262,Katekalyan
3080,59,Katghora
3081,629,Kathikund
3082,95,Kathiwara
3083,646,Kathlal
3084,406,Kathlapur
3085,348,Kathua
3086,109,Kathumar
3087,713,Katigora
3088,137,Katihar
3089,302,Katiya
3090,374,Katkamsandi
3091,89,Katlichara
3092,277,Katni Nagar
3093,447,Katol
3094,117,Katoria
3095,244,Katoula
3096,157,Katpadi
3097,204,Katra
3098,239,Katra
3099,53,Katrenikona
3100,222,Katrisarai
3101,554,Kattakkada
3102,21,Kattangur
3103,454,Kattumannarkoil
3104,243,Katwa - I
3105,243,Katwa - II
3106,100,Kavali
3107,482,Kavant
3108,41,Kavaratti
3109,234,Kavathemahankal
3110,110,Kaviti
3111,66,Kawakol
3112,484,Kawardha
3113,365,Kawarhama
3114,633,Kayathar
3115,489,Kaying EAC
3116,227,Kebai Khelma
3117,489,Kebang Circle
3118,366,Keegam
3119,108,Keesara
3120,480,Kegaon
3121,714,Keirao Bitra
3122,62,Kekri
3123,205,Kelapur
3124,437,KELHARI
3125,366,Keller
3126,1,Kendrapara
3127,1,Kendrapara Sadar
3128,160,Kendujhar Sadar
3129,160,Kendujhar Town
3130,369,Keolari
3131,92,Keotiranway
3132,269,Kerakat
3133,216,Kerameri
3134,626,Keran
3135,374,Keredari
3136,353,Kersai
3137,404,Kesamudram
3138,19,Kesaria
3139,372,Kesath
3140,7,Keshampet
3141,524,Keshiary
3142,442,Keshod
3143,501,Keshoraipatan
3144,524,Keshpur
3145,480,Kesinga
3146,263,Keskal
3147,339,Kesli
3148,368,Ketar*
3149,21,KethePally
3150,243,Ketugram - I
3151,243,Ketugram - II
3152,496,Kezocha
3153,53,K Gangavaram
3154,272,Khacharod
3155,678,Khadda
3156,437,Khadganva
3157,125,Khadgaon
3158,444,Khadur Sahib
3159,407,Khag
3160,470,Khaga
3161,86,Khagaria
3162,235,Khair
3163,373,Khaira
3164,316,Khaira
3165,546,Khairagarh
3166,134,Khairatabad
3167,300,Khairlanji
3168,109,Khairthal
3169,172,Khajauli
3170,233,Khajipet
3171,355,Khajni
3172,323,Khajuripada
3173,309,Khajuwala
3174,503,Khaknar
3175,90,Khalapur
3176,201,KHALIKOTE
3177,657,Khalilabad
3178,617,Khaltsi
3179,677,Khalwa
3180,148,Khamanon
3181,185,Khamar
3182,153,Khambha
3183,435,Khambhalia
3184,162,Khambhat
3185,500,Khamgaon
3186,491,Khammam (Rural)
3187,491,Khammam Urban
3188,140,KHAMNOR
3189,192,Khanakul - I
3190,192,Khanakul - II
3191,538,Khanapur
3192,234,Khanapur
3193,230,Khanapur
3194,390,Khanapur
3195,243,Khandaghosh
3196,55,Khandagiri
3197,690,Khandala
3198,349,Khandapada
3199,336,Khandar
3200,677,Khandwa
3201,677,Khandwa Nagar
3202,261,Khaniyadhana
3203,687,Khanna
3204,73,Khanpur
3205,317,Khanpur
3206,456,Khanpur
3207,647,Khanpur ST
3208,407,Khansahib
3209,529,Khanyar
3210,315,Khaprakhol
3211,212,Kharagpur
3212,524,Kharagpur - I
3213,524,Kharagpur - II
3214,69,Kharah Balli
3215,594,Kharar
3216,368,Kharaundhi
3217,265,Khargapur
3218,385,Khargone
3219,385,Khargone Nagar
3220,410,Khargram
3221,350,Khari
3222,483,KHARIAR
3223,584,Kharibari
3224,458,Kharik
3225,647,Kharkhoda
3226,32,Kharkutta
3227,8,KHARORA
3228,493,Kharsang Circle
3229,31,Kharsawan
3230,541,Kharsia
3231,617,Kharu
3232,715,Khatarshnong Laitkroh
3233,498,Khatauli
3234,690,Khatav
3235,290,Khategaon
3236,521,Khatiguda
3237,310,Khatima
3238,351,Khatra
3239,418,Khawas
3240,518,Khawbung
3241,716,Khawzawl
3242,228,Khazipet
3243,132,Khed
3244,553,Khed
3245,646,Kheda
3246,682,Khedbrahma
3247,589,Kheenvsar
3248,424,Khejuri - I
3249,424,Khejuri - II
3250,287,Khekada
3251,177,Khelari
3252,337,Khenawa Circle
3253,583,KHENDELA
3254,512,KHENGJOY
3255,45,Kheragarh
3256,405,Kheralu
3257,354,Khergam
3258,17,Kheri Jalab ST
3259,264,Kherwara
3260,477,Khetri
3261,540,Khezhakeno
3262,538,Khila Warangal
3263,455,Khilchipur
3264,493,Khimiyang EAC
3265,673,Khirkiya
3266,120,Khizirsarai
3267,365,Khoie
3268,676,Khoirabari
3269,111,Khongsa
3270,494,Khonsa HQ
3271,55,Khordha
3272,55,Khordha Sadar
3273,675,Khoupum
3274,69,Khour
3275,717,Khowai
3276,490,Khoyrasol
3277,254,Khudabandpur
3278,443,Khudel
3279,455,Khujner
3280,241,Khuldabad
3281,487,Khumtai
3282,79,Khundian
3283,258,Khunta
3284,634,Khunti
3285,163,Khuntpani
3286,226,Khuntuni
3287,339,Khurai
3288,188,Khurja
3289,229,Khusrupur
3290,540,Khuza
3291,185,Kiakata
3292,508,Kibithoo Circle
3293,310,Kichha
3294,540,KIKRUMA
3295,697,KILAKARAI
3296,40,Killiyoor
3297,193,Kilpennathur
3298,41,Kiltan
3299,718,Kilvelur
3300,325,Kimin SDO
3301,158,KINATHUKADAVU
3302,343,Kinjirkela
3303,196,Kinwat
3304,111,Kiphire Sadar
3305,45,Kiraoli
3306,92,Kiratpur
3307,648,Kirlampudi
3308,300,Kirnapur
3309,321,Kirtinagar
3310,293,Kishanganj
3311,78,Kishanganj
3312,182,Kishanganj
3313,62,Kishangarh
3314,109,Kishangarh Bas
3315,3,KISHANGARH RENWAL
3316,226,Kishannagar
3317,389,Kishanpur
3318,448,Kishni
3319,185,Kishorenagar
3320,231,Kishtwar
3321,54,Kisinda
3322,431,Kisko
3323,492,Kitpi Circle
3324,230,KITTUR
3325,111,Kiusam
3326,159,K.Kotapadu
3327,293,Kochadhamin
3328,77,Kochas
3329,107,Kochi
3330,54,Kochinda
3331,166,Kodad
3332,232,Kodaikanal
3333,14,Kodair
3334,253,Kodakandla
3335,201,KODALA
3336,359,Kodangal
3337,100,Kodavalur
3338,525,Koderma
3339,406,Kodimial
3340,665,Kodinar
3341,521,Kodinga
3342,184,Kodumudi
3343,33,Kodumur
3344,514,Kodungallur
3345,481,Kodur
3346,247,Koduru
3347,72,Koheda
3348,496,Kohima Sadar
3349,139,Kohir
3350,545,Kohkameta
3351,343,Koida
3352,235,Koil
3353,24,Koilkonda
3354,97,Koilkuntla
3355,43,Koilwar
3356,480,Kokasara
3357,167,Kokernag
3358,292,Kokrajhar
3359,271,Kolabira
3360,424,Kolaghat
3361,417,Kolar
3362,346,Kolar
3363,261,Kolaras
3364,346,KOLAR GOLD FIELD
3365,309,Kolayat
3366,353,Kolebira
3367,101,KOLHAR
3368,258,Koliana
3369,97,Kolimigundla
3370,710,Kollam
3371,14,Kollapur
3372,516,Kollegal
3373,719,KOLLI HILLS
3374,536,Kollipara
3375,25,Kollur
3376,582,KOLORIANG HQ
3377,280,Komakhan
3378,326,Komarada
3379,197,Komarolu
3380,2,Kombo Circle
3381,483,KOMNA
3382,72,Komuravelli
3383,197,Konakanamitla
3384,485,Konaraopet
3385,221,Konark
3386,120,Konch
3387,689,Konch
3388,263,Kondagaon
3389,21,Kondamallepally
3390,72,Kondapak
3391,197,Kondapi
3392,139,Kondapur
3393,100,Kondapuram
3394,233,Kondapuram
3395,635,Kondotty
3396,7,Kondurg
3397,491,Konijerla
3398,34,Konni
3399,544,Konta
3400,720,Koothanallur
3401,75,Kopargaon
3402,61,Koppa
3403,652,Koppal
3404,656,Kora Circle
3405,255,Korai
3406,98,Koraon
3407,341,Koraput
3408,341,Koraput Town
3409,549,Koratagere
3410,59,Korba
3411,46,Korchi
3412,690,Koregaon
3413,137,Korha
3414,25,Korisapadu
3415,581,Koronu Circle
3416,329,Korpana
3417,168,Korukonda
3418,406,Korutla
3419,521,Kosagumuda
3420,579,Kosgi
3421,33,Kosigi
3422,401,Kosli
3423,420,Kosya Kutauli
3424,411,Kota
3425,318,Kota
3426,110,Kotabommali
3427,437,KOTADOL
3428,323,Kotagarh
3429,569,Kotagiri
3430,203,Kotagiri
3431,637,KOTAKPURA
3432,648,Kotananduru
3433,412,Kotapally
3434,116,Kotar
3435,159,Kotauratla
3436,611,Kotda Sangani
3437,473,Kotdwara
3438,359,Kotepally
3439,418,Koteranka
3440,534,Kotgarh
3441,36,Kothacheruvu
3442,404,Kothaguda
3443,99,Kothagudem
3444,114,Kothakota
3445,107,Kothamangalam
3446,97,Kothapalle
3447,648,Kothapalle
3448,548,Kothapally
3449,197,Kotha Patnam
3450,53,Kothapeta
3451,259,Kothavalasa
3452,116,Kothi
3453,272,Kothi Mahal
3454,7,Kothur
3455,110,Kothuru
3456,341,Kotiya
3457,109,Kotkasim
3458,534,Kotkhai
3459,3,KOTKHAWDA
3460,79,Kotla
3461,244,Kotli
3462,187,Kotma
3463,341,Kotpad
3464,3,Kotputli
3465,264,Kotra
3466,217,Kotri
3467,710,Kottarakkara
3468,526,Kottayam
3469,669,KOTTURU
3470,351,Kotulpur
3471,19,Kotwa
3472,566,Kotwali
3473,216,Koutala
3474,633,Kovilpatti
3475,100,Kovur
3476,168,Kovvur
3477,96,Kowdipally
3478,33,Kowthalam
3479,488,Koya
3480,721,Koyilandi
3481,656,Koyu EAC
3482,44,Koyyalagudem
3483,26,Koyyuru
3484,34,Kozhenchery
3485,721,Kozhikode
3486,626,Kralpora
3487,338,KRANTI
3488,365,Kreeri
3489,202,Krishangarh
3490,579,Krishna
3491,510,Krishnaganj
3492,510,Krishnagar - I
3493,510,Krishnagar - II
3494,33,Krishnagiri
3495,169,Krishnagiri
3496,681,Krishnarajanagara
3497,722,Krishnarajpet
3498,195,Krishnarayapuram
3499,151,Krityanand Nagar
3500,176,Kronli (Arzoo circle)
3501,113,Krosuru
3502,221,Krushna Prasad
3503,247,Kruthivennu
3504,255,Kuakhia
3505,262,Kuakonda
3506,390,Kubeer
3507,104,Kubolong
3508,31,Kuchai
3509,302,Kuchaikote
3510,589,KUCHAMAN CITY
3511,165,Kudair
3512,598,Kudal
3513,720,Kudavasal
3514,4,Kudi Bhagtasni
3515,669,Kudligi
3516,28,Kudra
3517,447,Kuhi
3518,190,Kuhoboto
3519,9,Kujang
3520,622,Kukarmunda
3521,108,Kukatpally
3522,409,Kukrel
3523,31,Kukru
3524,273,Kukshi
3525,44,Kukunoor
3526,652,KUKUNOOR
3527,439,Kulan ST
3528,82,Kulathur
3529,96,Kulcharam
3530,601,Kulgam
3531,195,Kulithalai
3532,359,Kulkacharla
3533,178,Kullu
3534,532,Kulpahar
3535,384,Kulpi
3536,384,Kultali
3537,719,KUMARAPALAYAM
3538,163,Kumardungi
3539,334,Kumarganj
3540,698,Kumarghat
3541,94,Kumargram
3542,78,Kumarkhand
3543,534,Kumarsain
3544,497,Kumbakonam
3545,140,Kumbhalgarh
3546,207,Kumbhraj
3547,403,Kumher
3548,180,Kumta
3549,26,Kunavaram
3550,206,Kunda
3551,484,Kunda
3552,533,Kunda
3553,569,Kundah
3554,27,Kundam
3555,303,Kundapura
3556,521,Kundei
3557,103,Kundgol
3558,379,Kundheigola
3559,639,Kundhit
3560,704,KUNDRATHUR
3561,341,Kundura
3562,165,Kundurpi
3563,549,Kunigal
3564,202,Kunihar
3565,153,Kunkavav Vadia
3566,288,Kunkuri
3567,84,Kunnam
3568,514,Kunnamkulam
3569,107,Kunnathunad
3570,710,Kunnathur
3571,390,Kuntala
3572,365,Kunzar
3573,304,Kuppam
3574,534,Kupvi
3575,626,Kupwara
3576,264,Kurabad
3577,481,Kurabalakota
3578,369,Kurai
3579,404,Kuravi
3580,448,Kurawali
3581,353,Kurdeg
3582,239,Kurhani
3583,197,Kurichedu
3584,454,Kurinjipadi
3585,46,Kurkheda
3586,171,Kurla
3587,33,Kurnool Rural
3588,33,Kurnool Urban
3589,194,Kursakatta
3590,137,Kursela
3591,584,Kurseong
3592,211,Kurtha
3593,431,Kuru
3594,409,Kurud
3595,328,KURUGODU
3596,326,Kurupam
3597,393,Kurwai
3598,724,KUSHALANAGAR
3599,5,Kushalgarh
3600,92,Kusheshwar Asthan
3601,92,Kusheshwar Asthan Purbi
3602,334,Kushmundi
3603,652,Kushtagi
3604,296,Kusmi
3605,491,Kusumanchi
3606,725,Kuthalam
3607,726,Kutiyana
3608,343,Kutra
3609,427,KUTRU
3610,128,Kuttanad
3611,241,Kutumba
3612,140,Kuwaria
3613,318,K.V.B.Puram
3614,157,K V Kuppam
3615,490,Labpur
3616,109,Lachhmangarh
3617,583,Lachhmangarh
3618,337,Lada Circle
3619,172,Ladania
3620,244,Lad Bharol
3621,589,Ladnu
3622,615,Ladpura
3623,252,Ladwa
3624,79,Lagru
3625,225,Lahar
3626,453,Laharighat
3627,478,Laharpur
3628,149,Lahladpur
3629,727,Lahul
3630,343,Lahunipara
3631,271,Laikera
3632,541,Lailunga
3633,494,Laju SDO
3634,430,Lakhandur
3635,144,Lakhani
3636,430,Lakhani
3637,701,Lakhan Majra ST
3638,135,Lakhanpur
3639,271,Lakhanpur
3640,608,Lakhimpur
3641,713,Lakhipur
3642,324,Lakhipur
3643,362,Lakhisarai
3644,369,Lakhnadon
3645,172,Lakhnaur
3646,6,Lakhpat
3647,560,Lakhtar
3648,259,Lakkavarapukota
3649,481,Lakkireddipalle
3650,170,Lakri Nabiganj
3651,425,Laksar
3652,110,Lakshminarsupeta
3653,373,Lakshmipur
3654,341,Lakshmipur
3655,89,Lala
3656,547,Lalbahadur Nagar
3657,300,Lalbarra
3658,425,Laldhang
3659,206,Lalganj
3660,249,Lalganj
3661,562,Lalganj
3662,577,Lalganj
3663,426,Lalganj
3664,410,Lalgola
